match,team,player,won,tier,x,y,zone,match_strategy
646298269,dire,RoX%2EKIS%2ESolo,0,Pro,111,76,bottomlane,00500
646298269,dire,RoX%2EKIS%2Eyol,0,Pro,111,77,bottomlane,00500
646416200,radiant,RoX%2EKIS%2ESolo,0,Pro,38,10,bottomlane,10400
646416200,radiant,RoX%2EKIS%2Eyol,0,Pro,37,13,bottomlane,10400
646416200,radiant,RoX%2EKIS%2E633%3C3%20Sveta,0,Pro,37,10,bottomlane,10400
646416200,radiant,dotadotadota,0,Pro,14,39,toplane,10400
646416200,radiant,RoX%2EKIS%2EGoblak,0,Pro,38,13,bottomlane,10400
646501704,radiant,%40MiSeRYDOTA,0,Pro,13,39,toplane,40100
646501704,radiant,%40PajkattDota,0,Pro,15,39,toplane,40100
646501704,radiant,FATA%2D,0,Pro,13,40,toplane,40100
646501704,radiant,paS,0,Pro,13,39,toplane,40100
646501704,radiant,PING%20PONG%20CIRCULATE,0,Pro,38,15,bottomlane,40100
647752500,dire,CENTRAL%20LANE%20PLEASE,0,Pro,113,76,bottomlane,31100
647752500,dire,feelthetrance%2D,0,Pro,85,107,toplane,31100
647752500,dire,K4pust1CHJkeez0r2H,0,Pro,86,107,toplane,31100
647752500,dire,missing%20you,0,Pro,94,86,midlane,31100
647752500,dire,To%20Infinity%20and%20Beyond%21,0,Pro,86,103,toplane,31100
647826183,radiant,Standin%2EFogged,0,Pro,38,14,bottomlane,03200
647826183,radiant,NAR%20%7C%20Sneyking,0,Pro,33,28,midlane,03200
647826183,radiant,C9%20pieliedie,0,Pro,33,29,midlane,03200
647826183,radiant,C9%20bOne7%20%5BHyperX%5D,0,Pro,29,33,midlane,03200
647826183,radiant,Kazami%20Kazuki%20TI,0,Pro,36,10,bottomlane,03200
647868978,radiant,CENTRAL%20LANE%20PLEASE,0,Pro,13,39,toplane,12200
647868978,radiant,feelthetrance%2D,0,Pro,31,30,midlane,12200
647868978,radiant,K4pust1CHJkeez0r2H,0,Pro,37,11,bottomlane,12200
647868978,radiant,missing%20you,0,Pro,37,11,bottomlane,12200
647868978,radiant,To%20Infinity%20and%20Beyond%21,0,Pro,30,29,midlane,12200
648005989,radiant,Virtus%2Epro%20%3E%20JotM,0,Pro,30,32,midlane,12200
648005989,radiant,Virtus%20pro%20%3E%20G,0,Pro,31,30,midlane,12200
648005989,radiant,Virtus%2Epro%20%3E%20%C2%A9,0,Pro,13,40,toplane,12200
648005989,radiant,Virtus%2Epro%20%3E%20IllidanStormrage,0,Pro,36,10,bottomlane,12200
648005989,radiant,Virtus%2Epro%20%3E%20NS,0,Pro,36,11,bottomlane,12200
